SETOR_ATIV,DENOM_CIA,ticker,DT_FIM_EXERC,roe,margem_liquida,cagr_lucro_5a,dl_ebitda,p_l,rank_magic
"Máquinas, Equipamentos, Veículos e Peças",TAURUS ARMAS S.A.,TASA4,2022-12-31,50.77,20.47,,0.22907240961421935,3.64,10.0
"Máquinas, Equipamentos, Veículos e Peças",MAHLE METAL LEVE S.A.,LEVE3,2022-12-31,35.6,13.31,,0.03702086581707982,4.64,21.0
Papel e Celulose,KLABIN S.A.,KLBN4,2022-12-31,40.53,23.41,,1.673024301927052,3.68,59.0
Petroquímicos e Borracha,UNIPAR CARBOCLORO S.A.,UNIP6,2022-12-31,56.65,18.35,,-0.008062333523678366,4.67,5.0
Petróleo e Gás,PRIO S.A.,PRIO3,2022-12-31,34.64,53.86,,-0.08179594081839751,9.86,43.0
Seguradoras e Corretoras,WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,WIZC3,2022-12-31,23.55,22.46,,0.20893525949705724,4.23,17.0
Serviços Transporte e Logística,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",MILS3,2022-12-31,17.46,19.82,,0.3182423700169003,8.79,58.0
Serviços Transporte e Logística,LOG-IN LOGISTICA INTERMODAL S.A.,LOGN3,2022-12-31,46.45,19.68,,1.1045729870667746,9.52,70.0
Têxtil e Vestuário,VULCABRAS S.A.,VULC3,2022-12-31,27.45,18.52,,0.4181031531702864,4.86,45.0
Têxtil e Vestuário,GRENDENE S.A.,GRND3,2022-12-31,13.02,22.61,,-3.0953897364104472,5.68,77.0
"Agricultura (Açúcar, Álcool e Cana)",SLC AGRICOLA S.A.,SLCE3,2023-03-31,41.38,18.7,,0.6167836152640749,3.14,12.0
"Agricultura (Açúcar, Álcool e Cana)",JALLES MACHADO S.A.,JALL3,2023-03-31,35.74,40.55,,1.1310692069973047,3.21,14.0
"Agricultura (Açúcar, Álcool e Cana)",SAO MARTINHO S.A.,SMTO3,2023-03-31,17.18,15.33,,1.5575810081875365,8.95,31.0
Bebidas e Fumo,AMBEV S.A.,ABEV3,2023-03-31,17.67,18.6,,-0.3432333889846608,12.2,41.0
"Construção Civil, Mat. Constr. e Decoração",CONSTRUTORA METROCASA S.A.,TEND3,2023-03-31,60.98,21.62,,-0.519595744680851,5.03,15.0
"Construção Civil, Mat. Constr. e Decoração",CURY CONSTRUTORA E INCORPORADORA S.A.,CURY3,2023-03-31,39.02,15.9,,-0.523597210828548,7.5,23.0
Embalagens,IRANI PAPEL E EMBALAGEM S.A.,RANI3,2023-03-31,28.02,20.39,,1.2379575006949377,4.57,35.0
"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,LPSB3,2023-03-31,15.33,17.56,,-1.0172870356556765,6.58,32.0
"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,MULT3,2023-03-31,12.33,44.59,,1.280732430038819,13.48,63.0
Emp. Adm. Part. - Energia Elétrica,CPFL ENERGIA S.A.,CPFE3,2023-03-31,34.41,16.78,,0.8146014065349733,4.91,31.0
Emp. Adm. Part. - Energia Elétrica,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,TAEE11,2023-03-31,23.83,55.82,,2.8280904908288527,6.22,50.0
Emp. Adm. Part. - Energia Elétrica,ALUPAR INVESTIMENTO S/A,ALUP11,2023-03-31,14.42,38.58,,2.750475935235842,6.31,55.0
Emp. Adm. Part. - Intermediação Financeira,ITAÚSA S.A.,ITSA4,2023-03-31,14.96,169.16,,0.35733141348692105,5.55,46.0
Emp. Adm. Part. - Metalurgia e Siderurgia,KEPLER WEBER S.A.,KEPL3,2023-03-31,31.5,15.86,,-0.46302227962544396,4.88,12.0
Emp. Adm. Part. - Petróleo e Gás,PETRORECÔNCAVO S.A.,RECV3,2023-03-31,19.49,27.74,,-0.2187146838897054,5.06,29.0
Energia Elétrica,CIA ENERGETICA DE MINAS GERAIS - CEMIG,CMIG4,2023-03-31,24.53,16.17,,0.845216894244519,3.24,27.0
Energia Elétrica,ENGIE BRASIL ENERGIA S.A.,EGIE3,2023-03-31,38.16,30.28,,1.7722939027451847,7.88,34.0
Extração Mineral,VALE S.A.,VALE3,2023-03-31,19.72,22.2,,0.5778761061946903,6.04,35.0
Metalurgia e Siderurgia,SCHULZ S.A.,SHUL4,2023-03-31,26.44,15.47,,0.2560687668901544,3.99,20.0
Metalurgia e Siderurgia,CIA FERRO LIGAS DA BAHIA - FERBASA,FESA4,2023-03-31,16.59,18.36,,-0.8822413412184207,6.65,41.0
"Máquinas, Equipamentos, Veículos e Peças",MAHLE METAL LEVE S.A.,LEVE3,2023-03-31,43.06,18.19,,0.021393929335398687,3.04,7.0
"Máquinas, Equipamentos, Veículos e Peças",METALURGICA RIOSULENSE S.A.,RSUL4,2023-03-31,36.42,16.81,,-0.3842469670356603,6.35,12.0
"Máquinas, Equipamentos, Veículos e Peças",ROMI S.A.,ROMI3,2023-03-31,13.14,13.94,,2.4699698101523038,7.52,65.0
Papel e Celulose,KLABIN S.A.,KLBN4,2023-03-31,39.56,26.13,,2.132800392875553,3.41,51.0
Petroquímicos e Borracha,UNIPAR CARBOCLORO S.A.,UNIP6,2023-03-31,38.98,16.14,,0.01000674074013734,4.71,12.0
Petróleo e Gás,PRIO S.A.,PRIO3,2023-03-31,43.73,41.28,,1.3702547912920113,6.0,35.0
"Saneamento, Serv. Água e Gás",CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,CSMG3,2023-03-31,18.11,19.5,,0.7728891288987376,3.53,39.0
Seguradoras e Corretoras,WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,WIZC3,2023-03-31,14.78,13.3,,0.24852156385689803,5.45,21.0
Serviços Transporte e Logística,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",MILS3,2023-03-31,20.58,20.44,,0.6089212081308344,6.23,42.0
Têxtil e Vestuário,TRACK & FIELD CO S.A.,TFCO4,2023-03-31,28.82,17.71,,0.18110919675255174,14.61,41.0
Têxtil e Vestuário,VULCABRAS S.A.,VULC3,2023-03-31,18.65,14.64,,0.21313199545108635,7.7,51.0
Têxtil e Vestuário,GRENDENE S.A.,GRND3,2023-03-31,14.53,23.67,,-6.425112228549674,8.19,68.0
"Agricultura (Açúcar, Álcool e Cana)",BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,AGRO3,2023-06-30,12.22,20.98,,1.2624521703804958,7.75,28.0
"Agricultura (Açúcar, Álcool e Cana)",SAO MARTINHO S.A.,SMTO3,2023-06-30,14.49,16.41,,1.3807242173230245,11.14,47.0
Brinquedos e Lazer,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,SMFT3,2023-06-30,22.83,25.14,,0.15527182223480587,12.19,26.0
Brinquedos e Lazer,T4F ENTRETENIMENTO S.A.,SHOW3,2023-06-30,42.73,28.34,,,3.22,
Comércio (Atacado e Varejo),TECHNOS S.A.,TECN3,2023-06-30,16.43,17.28,,-0.034063875341976926,3.08,21.0
"Construção Civil, Mat. Constr. e Decoração",LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,LAVV3,2023-06-30,22.3,25.79,,-1.5959899968993083,3.99,10.0
"Construção Civil, Mat. Constr. e Decoração",CURY CONSTRUTORA E INCORPORADORA S.A.,CURY3,2023-06-30,45.01,17.05,,-0.5213244609499205,8.25,13.0
"Construção Civil, Mat. Constr. e Decoração",PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,PLPL3,2023-06-30,53.51,14.47,,0.6500250735109754,6.85,18.0
Educação,VITRU EDUCAÇÃO S.A.,VTRU3,2023-06-30,16.04,17.79,,1.5485463695062125,5.03,35.0
"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,LPSB3,2023-06-30,16.98,17.91,,-0.6042965378344682,9.46,19.0
"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,MULT3,2023-06-30,14.52,50.71,,1.1366203037608027,11.62,43.0
Emp. Adm. Part. - Energia Elétrica,ALUPAR INVESTIMENTO S/A,ALUP11,2023-06-30,12.47,43.34,,,8.22,
Emp. Adm. Part. - Intermediação Financeira,ITAÚSA S.A.,ITSA4,2023-06-30,18.29,188.89,,,5.0,
Emp. Adm. Part. - Petróleo e Gás,PETRORECÔNCAVO S.A.,RECV3,2023-06-30,16.47,26.98,,-0.10118595391198883,6.79,34.0
Emp. Adm. Part. - Sem Setor Principal,SAO CARLOS EMPREEND E PARTICIPACOES S.A.,SCAR3,2023-06-30,12.28,15.09,,2.678841233707367,4.95,30.0
Energia Elétrica,ENGIE BRASIL ENERGIA S.A.,EGIE3,2023-06-30,31.52,28.08,,1.7157012659508883,10.56,27.0
Energia Elétrica,RIO PARANAPANEMA ENERGIA S.A.,GEPA3,2023-06-30,15.41,24.96,,,4.35,
Farmacêutico e Higiene,BLAU FARMACÊUTICA S.A.,BLAU3,2023-06-30,15.01,19.24,,-0.366276594691457,11.69,36.0
Farmacêutico e Higiene,HYPERA S.A.,HYPE3,2023-06-30,18.23,22.59,,2.2811827082645824,13.26,45.0
Metalurgia e Siderurgia,CIA FERRO LIGAS DA BAHIA - FERBASA,FESA4,2023-06-30,15.12,19.45,,,7.21,
"Máquinas, Equipamentos, Veículos e Peças",METALURGICA RIOSULENSE S.A.,RSUL4,2023-06-30,31.55,15.01,,-0.40884589670733745,6.81,9.0
"Máquinas, Equipamentos, Veículos e Peças",MAHLE METAL LEVE S.A.,LEVE3,2023-06-30,54.03,17.21,,,5.19,
Papel e Celulose,KLABIN S.A.,KLBN4,2023-06-30,27.26,22.61,,1.5178697544615078,5.49,45.0
Petroquímicos e Borracha,UNIPAR CARBOCLORO S.A.,UNIP6,2023-06-30,28.26,14.12,,-0.016471451648128948,8.15,19.0
Petróleo e Gás,PRIO S.A.,PRIO3,2023-06-30,31.28,36.39,,1.1219368943488846,10.89,35.0
"Saneamento, Serv. Água e Gás",CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,CSMG3,2023-06-30,13.15,13.85,,0.7030023182341285,5.77,43.0
Seguradoras e Corretoras,WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,WIZC3,2023-06-30,17.87,17.16,,0.07071787089229638,5.03,14.0
Serviços Transporte e Logística,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",MILS3,2023-06-30,19.15,18.96,,,8.91,
Têxtil e Vestuário,CAMBUCI S.A.,CAMB3,2023-06-30,41.4,18.16,,0.47958619163531757,3.84,5.0
Têxtil e Vestuário,VULCABRAS S.A.,VULC3,2023-06-30,29.34,19.19,,0.1304485669770644,6.94,23.0
"Agricultura (Açúcar, Álcool e Cana)",VITTIA S.A.,VITT3,2023-09-30,37.54,19.92,,0.370096735589389,4.64,15.0
"Agricultura (Açúcar, Álcool e Cana)",COSAN S.A.,CSAN3,2023-09-30,14.49,16.84,,1.1670246262328208,8.63,52.0
"Agricultura (Açúcar, Álcool e Cana)",SAO MARTINHO S.A.,SMTO3,2023-09-30,27.12,27.24,,,6.37,
Bebidas e Fumo,AMBEV S.A.,ABEV3,2023-09-30,17.54,19.76,,-0.3551954189752134,10.54,41.0
Comunicação e Informática,TOTVS S.A.,TOTS3,2023-09-30,34.7,37.7,,,8.08,
Comércio (Atacado e Varejo),TECHNOS S.A.,TECN3,2023-09-30,15.38,18.18,,-0.1850179375938595,3.0,23.0
"Construção Civil, Mat. Constr. e Decoração",CONSTRUTORA METROCASA S.A.,TEND3,2023-09-30,173.54,28.81,,-0.35782732813826096,5.35,15.0
"Construção Civil, Mat. Constr. e Decoração",PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,PLPL3,2023-09-30,48.64,13.96,,0.2956903928045529,5.03,16.0
"Construção Civil, Mat. Constr. e Decoração",LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,LAVV3,2023-09-30,15.47,25.12,,-1.8019834884209054,4.59,29.0
Embalagens,IRANI PAPEL E EMBALAGEM S.A.,RANI3,2023-09-30,20.03,15.85,,1.2664900294529478,7.88,43.0
Emp. Adm. Part. - Energia Elétrica,NEOENERGIA S.A.,NEOE3,2023-09-30,21.0,15.63,,2.1121438112199464,3.06,43.0
Emp. Adm. Part. - Energia Elétrica,CPFL ENERGIA S.A.,CPFE3,2023-09-30,26.98,13.16,,,6.8,
Emp. Adm. Part. - Intermediação Financeira,ITAÚSA S.A.,ITSA4,2023-09-30,20.44,242.11,,,3.88,
Emp. Adm. Part. - Metalurgia e Siderurgia,KEPLER WEBER S.A.,KEPL3,2023-09-30,39.08,16.42,,-0.16765136066807468,5.66,17.0
Energia Elétrica,CIA ENERGETICA DE MINAS GERAIS - CEMIG,CMIG4,2023-09-30,20.26,13.13,,0.7554746831949316,3.62,21.0
Energia Elétrica,ENGIE BRASIL ENERGIA S.A.,EGIE3,2023-09-30,36.91,34.48,,1.7047615684025907,8.15,44.0
Energia Elétrica,RIO PARANAPANEMA ENERGIA S.A.,GEPA3,2023-09-30,11.07,17.68,,0.3165337761799279,5.62,47.0
Extração Mineral,VALE S.A.,VALE3,2023-09-30,28.26,26.88,,0.45447209023974466,4.13,22.0
Farmacêutico e Higiene,BLAU FARMACÊUTICA S.A.,BLAU3,2023-09-30,20.09,27.28,,0.18266648764769067,6.06,25.0
Farmacêutico e Higiene,HYPERA S.A.,HYPE3,2023-09-30,17.52,23.35,,2.1041923445631334,9.51,53.0
Metalurgia e Siderurgia,SCHULZ S.A.,SHUL4,2023-09-30,24.33,15.36,,-0.041947037117429996,6.79,36.0
Metalurgia e Siderurgia,METISA METALURGICA TIMBOENSE S.A.,MTSA4,2023-09-30,18.9,14.01,,,4.23,
"Máquinas, Equipamentos, Veículos e Peças",MAHLE METAL LEVE S.A.,LEVE3,2023-09-30,54.7,18.22,,-0.013091845696436772,3.8,8.0
"Máquinas, Equipamentos, Veículos e Peças",METALURGICA RIOSULENSE S.A.,RSUL4,2023-09-30,34.4,16.87,,-0.45946016136292805,7.11,9.0
Petroquímicos e Borracha,UNIPAR CARBOCLORO S.A.,UNIP6,2023-09-30,26.91,13.96,,-0.13511592121460814,7.0,30.0
Petróleo e Gás,PETROLEO BRASILEIRO S.A. PETROBRAS,PETR4,2023-09-30,27.62,21.44,,0.42986608173631957,3.09,17.0
Petróleo e Gás,PRIO S.A.,PRIO3,2023-09-30,50.5,40.26,,,5.88,
"Saneamento, Serv. Água e Gás",CIA SANEAMENTO BASICO EST SAO PAULO,SBSP3,2023-09-30,11.44,13.11,,0.7972003718101532,10.87,56.0
Serviços Transporte e Logística,TEGMA GESTAO LOGISTICA S.A.,TGMA3,2023-09-30,27.44,13.19,,-0.20167065512712093,5.62,18.0
Serviços Transporte e Logística,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",MILS3,2023-09-30,19.16,19.18,,0.36092938496583143,7.2,34.0
Telecomunicações,DESKTOP S.A.,DESK3,2023-09-30,10.99,13.85,,0.7146225925941289,11.15,43.0
Têxtil e Vestuário,CAMBUCI S.A.,CAMB3,2023-09-30,38.94,18.21,,0.20847639829284728,3.92,7.0
Têxtil e Vestuário,VULCABRAS S.A.,VULC3,2023-09-30,25.7,17.45,,0.011710916286581361,6.94,28.0
Têxtil e Vestuário,GRENDENE S.A.,GRND3,2023-09-30,15.42,19.49,,-1.0667286120570751,6.79,55.0
Alimentos,BOA SAFRA SEMENTES S.A.,SOJA3,2023-12-31,23.43,16.59,,-0.5818736059479553,5.42,65.0
Bebidas e Fumo,AMBEV S.A.,ABEV3,2023-12-31,18.67,18.76,,-0.5121011726805131,12.11,53.0
Brinquedos e Lazer,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,SMFT3,2023-12-31,20.49,24.6,,0.5478831150962938,13.24,90.0
Comércio (Atacado e Varejo),TECHNOS S.A.,TECN3,2023-12-31,13.96,16.42,,-0.4408437872310603,3.39,36.0
Comércio (Atacado e Varejo),GRAZZIOTIN S.A.,CGRA3,2023-12-31,10.82,14.13,,-1.4757231450138637,3.91,58.0
Comércio (Atacado e Varejo),INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA,INTB3,2023-12-31,20.79,13.29,,-0.6306694529318225,11.02,64.0
"Construção Civil, Mat. Constr. e Decoração",PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,PLPL3,2023-12-31,42.86,13.36,,-0.11220161037083558,6.92,29.0
"Construção Civil, Mat. Constr. e Decoração",CONSTRUTORA METROCASA S.A.,TEND3,2023-12-31,116.3,23.94,,-0.41596846587639547,6.99,31.0
"Construção Civil, Mat. Constr. e Decoração",CURY CONSTRUTORA E INCORPORADORA S.A.,CURY3,2023-12-31,49.71,17.17,,-0.6228888647788506,9.06,37.0
Embalagens,IRANI PAPEL E EMBALAGEM S.A.,RANI3,2023-12-31,29.96,24.05,,1.5438895573771232,4.82,43.0
"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,LPSB3,2023-12-31,17.15,19.37,,-1.124418161639252,7.37,28.0
"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,MULT3,2023-12-31,14.72,50.28,,1.3025128882840917,12.18,82.0
Emp. Adm. Part. - Energia Elétrica,CPFL ENERGIA S.A.,CPFE3,2023-12-31,27.69,13.93,,1.196616795801084,6.99,47.0
Emp. Adm. Part. - Intermediação Financeira,ITAÚSA S.A.,ITSA4,2023-12-31,16.06,189.33,,0.15173467376305932,5.88,60.0
Emp. Adm. Part. - Metalurgia e Siderurgia,KEPLER WEBER S.A.,KEPL3,2023-12-31,33.77,16.22,,-0.38769493499312496,5.57,16.0
Emp. Adm. Part. - Papel e Celulose,SUZANO HOLDING S.A.,SUZB3,2023-12-31,31.36,35.38,,2.8546367456748345,4.3,90.0
Emp. Adm. Part. - Petróleo e Gás,PETRORECÔNCAVO S.A.,RECV3,2023-12-31,15.69,25.19,,0.28297159369289143,7.01,74.0
Emp. Adm. Part. - Sem Setor Principal,CSU DIGITAL S.A.,CSUD3,2023-12-31,20.59,16.68,,-0.02904621453065866,6.96,36.0
Emp. Adm. Part. - Sem Setor Principal,SAO CARLOS EMPREEND E PARTICIPACOES S.A.,SCAR3,2023-12-31,17.53,21.69,,1.9565547781448218,3.46,38.0
Emp. Adm. Part. - Telecomunicações,UNIFIQUE TELECOMUNICAÇÕES S.A.,FIQE3,2023-12-31,13.22,16.43,,-0.11008345445001125,7.05,40.0
Energia Elétrica,CIA ENERGETICA DE MINAS GERAIS - CEMIG,CMIG4,2023-12-31,23.39,15.65,,0.8827869991786909,3.21,29.0
Energia Elétrica,REDE ENERGIA PARTICIPAÇÕES S.A.,REDE3,2023-12-31,38.49,14.24,,2.0368687481389167,6.32,49.0
Energia Elétrica,ENGIE BRASIL ENERGIA S.A.,EGIE3,2023-12-31,34.93,31.9,,2.038626233551333,8.54,55.0
Extração Mineral,CSN MINERAÇÃO S.A.,CMIN3,2023-12-31,33.36,18.9,,-0.22825359103700474,8.08,18.0
Extração Mineral,VALE S.A.,VALE3,2023-12-31,20.45,19.49,,0.6165913716923993,5.76,34.0
Farmacêutico e Higiene,BLAU FARMACÊUTICA S.A.,BLAU3,2023-12-31,12.4,18.03,,0.5463114798605606,7.78,71.0
Farmacêutico e Higiene,NATURA COSMÉTICOS S.A.,NATU3,2023-12-31,68.71,43.14,,-0.09242612081364886,7.87,72.0
Farmacêutico e Higiene,HYPERA S.A.,HYPE3,2023-12-31,14.33,20.85,,2.669287981704735,12.16,86.0
Metalurgia e Siderurgia,METISA METALURGICA TIMBOENSE S.A.,MTSA4,2023-12-31,19.66,15.24,,-1.4372696710522561,4.23,21.0
Metalurgia e Siderurgia,SCHULZ S.A.,SHUL4,2023-12-31,21.41,14.43,,-0.41511589322918085,6.73,35.0
Metalurgia e Siderurgia,CIA FERRO LIGAS DA BAHIA - FERBASA,FESA4,2023-12-31,12.0,15.72,,-1.0142453986564173,7.79,81.0
"Máquinas, Equipamentos, Veículos e Peças",METALURGICA RIOSULENSE S.A.,RSUL4,2023-12-31,28.62,15.85,,-0.6724023114433632,8.34,19.0
"Máquinas, Equipamentos, Veículos e Peças",MAHLE METAL LEVE S.A.,LEVE3,2023-12-31,81.93,17.23,,0.5379154485745462,4.93,22.0
"Máquinas, Equipamentos, Veículos e Peças",ROMI S.A.,ROMI3,2023-12-31,14.05,13.41,,2.053607033005388,6.06,89.0
Papel e Celulose,SUZANO S.A.,SUZB3,2023-12-31,31.48,35.48,,2.856600313699486,4.29,90.0
Papel e Celulose,KLABIN S.A.,KLBN4,2023-12-31,20.73,15.8,,2.514492909981469,7.11,94.0
Petroquímicos e Borracha,UNIPAR CARBOCLORO S.A.,UNIP6,2023-12-31,32.33,16.16,,-0.058220910431822426,6.8,29.0
Petróleo e Gás,PETROLEO BRASILEIRO S.A. PETROBRAS,PETR4,2023-12-31,32.74,24.45,,0.7166623146595524,3.22,21.0
Petróleo e Gás,PRIO S.A.,PRIO3,2023-12-31,37.32,43.51,,0.7837837837837838,6.82,35.0
"Saneamento, Serv. Água e Gás",CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,CSMG3,2023-12-31,18.21,18.63,,1.065158780032195,4.77,62.0
"Saneamento, Serv. Água e Gás",CIA SANEAMENTO BASICO EST SAO PAULO,SBSP3,2023-12-31,11.8,13.78,,1.491714993578822,14.11,89.0
Seguradoras e Corretoras,WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,WIZC3,2023-12-31,20.41,21.03,,0.1025644561822081,3.9,13.0
Serviços Transporte e Logística,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",MILS3,2023-12-31,19.03,20.19,,0.5765747288306307,8.75,57.0
Telecomunicações,BRISANET SERVIÇOS DE TELECOMUNICAÇÕES S.A.,BRST3,2023-12-31,11.18,14.02,,0.9309925512989564,6.4,77.0
Têxtil e Vestuário,CAMBUCI S.A.,CAMB3,2023-12-31,30.87,15.65,,-0.08442005985308787,5.28,14.0
Têxtil e Vestuário,VULCABRAS S.A.,VULC3,2023-12-31,24.8,17.56,,0.11965410766639635,7.83,51.0
Têxtil e Vestuário,GRENDENE S.A.,GRND3,2023-12-31,15.24,22.92,,-2.0697419104239274,7.2,101.0
"Agricultura (Açúcar, Álcool e Cana)",SAO MARTINHO S.A.,SMTO3,2024-03-31,21.51,21.42,,1.3929948432402437,5.82,27.0
Bebidas e Fumo,AMBEV S.A.,ABEV3,2024-03-31,17.42,18.76,4.03,-0.38781380793285697,11.06,47.0
Comunicação e Informática,MÉLIUZ S.A.,CASH3,2024-03-31,9.5,23.15,,-29.31336745315753,6.55,36.0
Comércio (Atacado e Varejo),INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA,INTB3,2024-03-31,22.99,14.82,22.78,-0.6179191910725832,10.59,45.0
"Construção Civil, Mat. Constr. e Decoração",CURY CONSTRUTORA E INCORPORADORA S.A.,CURY3,2024-03-31,53.2,18.4,27.92,-0.5488617672744027,7.72,25.0
"Construção Civil, Mat. Constr. e Decoração",DIRECIONAL ENGENHARIA S.A.,DIRR3,2024-03-31,29.76,25.24,43.21,0.19800821384018052,4.58,27.0
"Construção Civil, Mat. Constr. e Decoração",LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,LAVV3,2024-03-31,19.68,25.28,51.17,-0.18306465015788598,4.46,31.0
"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,LPSB3,2024-03-31,13.18,18.4,,-1.2710216181042586,9.18,36.0
"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,MELK3,2024-03-31,12.39,17.29,19.86,-0.6525789131142207,3.08,43.0
"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",JHSF PARTICIPACOES S.A.,JHSF3,2024-03-31,10.64,48.78,21.4,2.522546163362556,4.2,55.0
Emp. Adm. Part. - Energia Elétrica,CPFL ENERGIA S.A.,CPFE3,2024-03-31,32.41,17.26,15.96,0.9721998425953335,4.85,26.0
Emp. Adm. Part. - Energia Elétrica,ENERGISA S.A.,ENGI11,2024-03-31,23.55,14.24,54.47,2.2942298135368024,3.73,40.0
Emp. Adm. Part. - Energia Elétrica,ALUPAR INVESTIMENTO S/A,ALUP11,2024-03-31,14.59,40.42,2.53,2.704492822889888,6.91,60.0
Emp. Adm. Part. - Intermediação Financeira,ITAÚSA S.A.,ITSA4,2024-03-31,16.35,178.46,7.09,0.230261564543473,5.9,42.0
Emp. Adm. Part. - Metalurgia e Siderurgia,KEPLER WEBER S.A.,KEPL3,2024-03-31,26.75,13.71,39.6,-0.26594278755768247,6.7,12.0
Emp. Adm. Part. - Petróleo e Gás,PETRORECÔNCAVO S.A.,RECV3,2024-03-31,9.46,14.77,,0.11055379735548744,10.67,52.0
Emp. Adm. Part. - Sem Setor Principal,CSU DIGITAL S.A.,CSUD3,2024-03-31,21.67,17.4,,0.02887633666781649,6.13,27.0
Emp. Adm. Part. - Telecomunicações,UNIFIQUE TELECOMUNICAÇÕES S.A.,FIQE3,2024-03-31,13.2,15.02,,-0.03177688421749144,7.1,34.0
Energia Elétrica,ENGIE BRASIL ENERGIA S.A.,EGIE3,2024-03-31,57.17,64.55,13.24,1.2609864089570724,4.38,14.0
Energia Elétrica,REDE ENERGIA PARTICIPAÇÕES S.A.,REDE3,2024-03-31,45.83,15.86,15.32,1.7453147022862738,5.49,29.0
Extração Mineral,CSN MINERAÇÃO S.A.,CMIN3,2024-03-31,18.47,15.89,4.32,-0.46349573932623955,9.49,32.0
Extração Mineral,VALE S.A.,VALE3,2024-03-31,17.11,19.89,,0.8323496864625599,6.84,43.0
Farmacêutico e Higiene,HYPERA S.A.,HYPE3,2024-03-31,13.27,21.29,2.72,2.8605541893024697,12.11,70.0
Metalurgia e Siderurgia,SCHULZ S.A.,SHUL4,2024-03-31,18.32,13.26,21.31,-0.534457171008067,7.47,43.0
"Máquinas, Equipamentos, Veículos e Peças",MAHLE METAL LEVE S.A.,LEVE3,2024-03-31,72.18,19.62,16.16,0.40376349575447773,4.14,7.0
"Máquinas, Equipamentos, Veículos e Peças",METALURGICA RIOSULENSE S.A.,RSUL4,2024-03-31,29.65,16.13,27.69,-0.6003411205292537,7.1,12.0
"Máquinas, Equipamentos, Veículos e Peças",MARCOPOLO S.A.,POMO4,2024-03-31,35.16,19.14,41.96,0.9164309945784851,4.65,38.0
Petróleo e Gás,PRIO S.A.,PRIO3,2024-03-31,27.16,32.67,65.0,0.7480908723174897,9.23,48.0
"Saneamento, Serv. Água e Gás",CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,CSMG3,2024-03-31,18.14,18.88,11.79,1.0763227241653939,4.46,43.0
Seguradoras e Corretoras,WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,WIZC3,2024-03-31,22.12,23.1,5.82,-0.03299735907130508,3.56,10.0
Serviços Transporte e Logística,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",MILS3,2024-03-31,17.88,19.17,,0.5029935405997578,9.16,52.0
Têxtil e Vestuário,CAMBUCI S.A.,CAMB3,2024-03-31,32.66,18.75,30.47,-0.21734703323150978,4.18,8.0
